long,long,long,long,long,long,long,long,long,None,None,str,None,None,None,None,None,None,None,None,None,None,None,None,None,flags,long,long,long,long,long,
3214,283,28,24724,1,0,0,0,0,,,"Transformé en squelette",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
3306,344,41,20234,1,0,0,0,0,,,"Bandage en étoffe runique de Profanateur",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
3397,1167,8,226,0,0,0,0,0,,,"L'Alterac express",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
3409,1168,8,226,0,0,0,0,0,,,"L'Alterac express",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
3421,1169,8,157,0,0,0,0,0,,,"À la rescousse !",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
3436,1170,8,157,0,0,0,0,0,,,"À la rescousse !",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
3451,1171,8,212,0,0,0,0,0,,,"Au centre du cyclone",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
3466,1172,8,201,0,0,0,0,0,,,"Goulet expédié",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
3481,1173,8,201,0,0,0,0,0,,,"Goulet expédié",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
3493,1174,8,408,0,0,0,0,0,,,"Bonne série",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
3520,1183,28,42255,1,0,0,0,0,,,"Saveur suprême d'Izzard",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
3535,1184,41,33035,1,0,0,0,0,,,"Hydromel ogre",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
3547,1185,41,34064,1,0,0,0,0,,,"Saucisse succulente",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
3565,1187,36,11000,1,0,0,0,0,,,"Clé ombreforge",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
3599,1203,41,33035,1,0,0,0,0,,,"Hydromel ogre",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
3628,1225,72,182953,1,0,0,0,0,,,"Banc de poissons-spores",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
3728,557,49,6,1,0,0,0,0,,,"Jambes",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
3746,1206,54,225,1,0,0,0,0,,,"Vache",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
3767,1244,68,175726,1,0,0,0,0,,,"Le fardeau des Vols draconiques",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
3809,161,1,529,1,0,0,0,0,,,"Rattraper un retard de 500 ressources",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,6,
3859,153,72,180682,1,0,0,0,0,,,"Banc de bouches-noires huileux",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,6,
3888,1262,8,1194,0,0,0,0,0,,,"Dans le Néant",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
3909,45,8,1268,0,0,0,0,0,,,"Bassin de Sholazar",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
3920,1274,8,1194,0,0,0,0,0,,,"Dans le Néant",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
3944,1283,8,633,0,0,0,0,0,,,"Prison de Hurlevent",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
3969,1284,8,652,0,0,0,0,0,,,"L'évasion de Fort-de-Durn",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
4019,1286,8,695,0,0,0,0,0,,,"La bataille du mont Hyjal",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
4028,1287,8,673,0,0,0,0,0,,,"L'évasion de Fort-de-Durn en mode héroïque",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
4045,1288,8,482,0,0,0,0,0,,,"Donjon de Drak'Tharon",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
4061,1289,8,493,0,0,0,0,0,,,"Donjon de Drak'Tharon en mode héroïque",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
4077,1292,36,32919,1,0,0,0,0,,,"Bock de la fête des Brasseurs jaune plein",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,6,
4083,1293,36,33021,1,0,0,0,0,,,"Bock de la fête des Brasseurs bleu plein",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,6,
4127,1264,43,1475,0,0,0,0,0,,,"Le séjour de la Mort",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
4141,1263,43,1500,0,0,0,0,0,,,"Porte d'acier",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
4164,1265,43,1492,0,0,0,0,0,,,"Naxxramas",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
4183,1266,43,1471,0,0,0,0,0,,,"Grisegueule",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
4197,1267,43,1535,0,0,0,0,0,,,"Autel de Quetz'lun",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
4211,1268,43,1549,0,0,0,0,0,,,"Le pilier Solegrâce",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
4271,684,36,17966,1,0,0,0,0,,,"Sac à dos en cuir d'Onyxia",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,6,
4293,345,41,1710,0,0,0,0,0,,,"Potion de soins supérieure",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
4315,922,41,12190,0,0,0,0,0,,,"Potion de sommeil sans rêve",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
4341,923,41,9155,0,0,0,0,0,,,"Elixir des arcanes",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
4416,811,41,22853,0,0,0,0,0,,,"Flacon de puissante restauration",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
4455,687,27,8622,1,0,0,0,0,,,"Haubert d'implorateur de tempête",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,6,
4479,657,27,10884,1,0,0,0,0,,,"L'épreuve des naaru : Miséricorde",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,6,
4509,1311,0,18689,1,0,0,0,0,,,"Estropieur",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
4545,686,36,19138,1,0,0,0,0,,,"Bague de Sulfuras",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,6,
4565,685,36,19376,1,0,0,0,0,,,"Bague de rétorsion d'Archimtiros",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,6,
4601,698,36,34245,1,0,0,0,0,,,"Couvre-chef d'Ursoc le Sage",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,6,
4622,695,36,30912,1,0,0,0,0,,,"Jambières de l'éternité",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,6,
4724,812,41,19009,0,0,0,0,0,,,"Pierre de soins (2)",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
4742,924,46,1090,42000,0,0,0,0,,,"Exalté auprès du Kirin Tor",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
4755,925,46,1015,42000,0,0,0,0,,,"Exalté auprès de l'Aile-du-Néant",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
4773,927,49,10,1,0,0,0,0,,,"Un anneau épique !",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
4792,697,36,32375,1,0,0,0,0,,,"Rempart d'Azzinoth",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,6,
4822,696,36,29990,1,0,0,0,0,,,"Couronne du soleil",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,6,
4852,694,36,30110,1,0,0,0,0,,,"Bague de corail du ranimé",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,6,
4879,693,36,29458,1,0,0,0,0,,,"Egide du redresseur de torts",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,6,
4911,692,36,28804,1,0,0,0,0,,,"Collerette de Cho'gall",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,6,
4953,107,78,0,0,0,0,0,0,,,"Humanoïdes",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
4970,796,28,2010,0,0,0,0,0,,,"Résurrection (Rang 2)",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
4976,798,28,20739,0,0,0,0,0,,,"Renaissance (Rang 2)",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
4982,1229,28,50768,0,0,0,0,0,,,"Ressusciter (Rang 2)",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
4997,350,68,176497,0,0,0,0,0,,,"Portail vers Forgefer",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
5025,388,70,0,50,0,0,0,0,,,"Les Jardins du temple",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,6,
5036,1006,70,0,50,0,0,0,0,,,"Cime des chasseurs",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,6,
5050,1360,8,39,1,0,0,0,0,,,"Dans le bassin",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
5058,1307,27,8999,1,0,0,0,0,,,"Garder le meilleur pour la fin",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,6,
5084,284,36,20563,1,0,0,0,0,,,"Masque d'elfe de la nuit fragile (F)",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
5146,1396,27,13016,1,0,0,0,0,,,"Ancien Nordal au bouclier Transitus",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
5162,913,8,1396,0,0,0,0,0,,,"Anciens du Norfendre",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
5295,1457,43,1603,0,0,0,0,0,,,"Le grand Arbre",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
5318,926,46,510,42000,0,0,0,0,,,"Exalté auprès des Profanateurs",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
5333,1466,46,509,42000,0,0,0,0,,,"Exalté auprès de la ligue d'Arathor",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
5448,1467,0,29304,1,0,0,0,0,,,"Slad'ran",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
5556,1199,40,773,1,0,0,0,0,,,"Calligraphie",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
5567,1201,7,333,450,0,0,0,0,,,"Enchantement",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
5581,1202,7,160,400,0,0,0,0,,,"Masses à deux mains",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
5628,1103,0,27978,1,0,0,0,0,,,"Sjonnir le Sculptefer",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
5667,1516,8,726,0,0,0,0,0,,,"Caisse d'écrevisses magiques de M. Pince-mi",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
5685,1517,72,192059,1,0,0,0,0,,,"Banc de vairons nageverres",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
5778,291,110,44212,1,0,0,0,0,,,"Elfe de la nuit",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
5825,1656,8,1040,0,0,0,0,0,,,"Sanssaint ruinée",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
5837,1657,8,1041,0,0,0,0,0,,,"Sanssaint ruinée",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
5848,1269,43,1584,0,0,0,0,0,,,"Terrasse des Faiseurs",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
5864,1270,43,1572,0,0,0,0,0,,,"Aldur'thar : la Porte de la Désolation",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
5877,1658,0,26723,1,0,0,0,0,,,"Keristrasza : mode héroïque",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
5905,1676,11,1584,700,0,0,0,0,,,"Profondeurs de Rochenoire",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,6,
5957,1677,11,1584,550,0,0,0,0,,,"Profondeurs de Rochenoire",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,6,
6009,1678,11,3525,700,0,0,0,0,,,"Île de Brume-sang",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,6,
6104,1680,11,3525,685,0,0,0,0,,,"Île de Brume-sang",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,6,
6194,879,34,16082,0,0,0,0,0,,,"Palomino",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,6,
6218,727,34,48027,0,0,0,0,0,,,"Elekk de guerre noir",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
6232,1686,110,26004,1,0,0,0,0,,,"Frère Joshua à Hurlevent",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
6242,1687,110,44755,1,0,0,0,0,,,"Chasseur troll",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
6255,1689,27,8768,1,0,0,0,0,,,"Un cadeau à l'emballage multicolore",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,6,
6268,1691,8,279,0,0,0,0,0,,,"A-BO-MI-NA-BLE !",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
6280,1692,8,279,0,0,0,0,0,,,"A-BO-MI-NA-BLE !",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
6316,1699,110,27571,1,0,0,0,0,,,"Druide tauren",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
6329,1701,29,70575,1,0,0,0,0,,,"Tu es à moi !",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
6357,1693,8,1696,0,0,0,0,0,,,"Feu d'artifice rose",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
6372,1707,8,1697,0,0,0,0,0,,,"Nation d'adoration",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
6491,1777,29,58525,1,0,0,0,0,,,"Hareng hanté",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
6607,1563,8,1781,0,0,0,0,0,,,"Les petites bébêtes",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
6623,1784,8,1781,0,0,0,0,0,,,"Les petites bébêtes",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
6656,1788,41,42431,1,0,0,0,0,,,"Brownie de Dalaran",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
6666,1792,36,23002,1,0,0,0,0,,,"Bip-bip",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,6,
6749,1793,8,1790,0,0,0,0,0,,,"Salut au roi, bébé !",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
6766,1800,29,33284,1,0,0,0,0,,,"Croque-ravageur",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
7142,1865,0,29316,1,0,0,0,0,,,"Moragg",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
7147,578,0,15953,1,0,0,0,0,,,"Grande veuve Faerlina",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
7172,579,0,15990,1,0,0,0,0,,,"Kel'Thuzad",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
7234,1683,8,1936,0,0,0,0,0,,,"Puisque je vous dis que je l'ai vu !",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
7241,1956,68,192865,1,0,0,0,0,,,"Les écoles de magie des arcanes - Illusion",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
7249,1957,36,43636,1,0,0,0,0,,,"Pièce d'or de Chromie",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
7283,2016,27,12316,1,0,0,0,0,,,"Ra-baie-ssez l'ennemi",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
7292,2017,27,12432,1,0,0,0,0,,,"À cheval sur la fusée…",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
7305,2019,27,13250,1,0,0,0,0,,,"Preuve de la mort de Gal'darah",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
7337,1038,8,272,0,0,0,0,0,,,"Jongleur",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
7341,1039,8,272,0,0,0,0,0,,,"Jongleur",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
7446,2094,42,43707,1,0,0,0,0,,,"Pièce de cuivre d'Eitrigg",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
7468,2095,42,43677,1,0,0,0,0,,,"Pièce d'argent du Grand Bricoleur Mekkanivelle",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
7500,2136,8,1297,0,0,0,0,0,,,"Hadronox contesté",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
7557,2144,8,1684,0,0,0,0,0,,,"Maître brasseur",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
7564,2145,8,1683,0,0,0,0,0,,,"Maître brasseur",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
7603,2138,8,2186,0,0,0,0,0,,,"Il en restera plus d'un",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
7606,2137,8,2178,0,0,0,0,0,,,"Et c'est le choc !",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
7647,2194,8,1762,0,0,0,0,0,,,"Même pas mal",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
7659,2195,8,2192,0,0,0,0,0,,,"Même pas mal",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
7718,2199,70,0,10,0,0,0,0,,,"Le Chaudron des flammes",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
7729,1752,8,1722,0,0,0,0,0,,,"Archavon le Gardien des pierres",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
7785,322,20,27975,0,0,0,0,0,,,"Damoiselle de peine",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
7813,323,20,16061,0,0,0,0,0,,,"Instructeur Razuvious",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
7846,324,20,28860,0,0,0,0,0,,,"Sartharion",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
7851,799,28,20777,0,0,0,0,0,,,"Esprit ancestral",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
7858,800,28,20772,0,0,0,0,0,,,"Rédemption",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
8105,2256,0,32361,1,0,0,0,0,,,"Corneglace",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
8160,1684,8,303,0,0,0,0,0,,,"Qui veut s'abreuver loin aménage sa monture",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
8695,347,41,20223,0,0,0,0,0,,,"Rations de campagne de Profanateur",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,6,
8765,801,29,20758,0,0,0,0,0,,,"Utilisation de pierre d'âme",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
8823,2336,46,909,42000,0,0,0,0,,,"Exalté auprès de la foire de Sombrelune",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
8919,321,18,20,0,0,0,0,0,,,"Instances à 20",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
8991,346,41,18269,0,0,0,0,0,,,"Grog vert gordok",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,6,
9147,2422,110,61815,1,0,0,0,0,,,"Elfe de la nuit",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
9304,2557,54,225,1,0,0,0,0,,,"Écureuil des Grisonnes",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
9362,2556,0,24174,1,0,0,0,0,,,"Rat du fjord",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
9752,2758,27,13711,1,0,0,0,0,,,"",,,,,,,,,,,,,,0xFF01FF,2,0,0,0,6,
9765,2776,8,1722,0,0,0,0,0,,,"Archavon le Gardien des pierres",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
9868,2797,8,2422,0,0,0,0,0,,,"C'est moi qui pose les lapins",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
9874,2798,8,2497,0,0,0,0,0,,,"Amourette de printemps",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
9903,2816,8,2768,0,0,0,0,0,,,"Champion des Pitons du Tonnerre",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
9909,2817,8,2763,0,0,0,0,0,,,"Champion de Forgefer",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
9919,2836,28,64812,1,0,0,0,0,,,"Sen'jin",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
9976,1770,0,32867,1,0,0,0,0,,,"Assemblée du Fer",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
9977,1756,0,32867,1,0,0,0,0,,,"Assemblée du Fer",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
10105,2957,8,2953,0,0,0,0,0,,,"Pas de bras, pas de chocolat",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
10348,2903,0,32930,1,0,0,0,0,,,"Kologarn",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
10357,2904,0,32930,1,0,0,0,0,,,"Kologarn",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
10370,2958,8,2954,0,0,0,0,0,,,"Pas de bras, pas de chocolat (25 joueurs)",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
10967,303,41,39477,1,0,0,0,0,,,"",,,,,,,,,,,,,,0xFFF3FE,2,0,0,0,6,
11160,3559,110,61781,1,0,0,0,0,,,"Voleur orc",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
11262,3478,8,3558,0,0,0,0,0,,,"La part du pèlerin",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
11271,3656,8,3558,0,0,0,0,0,,,"La part du pèlerin",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
11325,3696,27,13726,1,0,0,0,0,,,"",,,,,,,,,,,,,,0xFFF7FF,2,0,0,0,6,
11507,3857,8,3850,0,0,0,0,0,,,"Fauchés",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
11559,3778,28,68574,1,0,0,0,0,,,"Confesseur d'argent Paletress",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
11754,3957,8,3850,0,0,0,0,0,,,"Fauchés",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
11908,3802,28,68206,1,0,0,0,0,,,"Tonneraan",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
12078,1525,27,13101,1,0,0,0,0,,,"Festin pour l'Abracadabar - Alliance",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
12307,4296,28,68574,1,0,0,0,0,,,"Confesseur d'argent Paletress",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
12315,4297,28,68574,1,0,0,0,0,,,"Confesseur d'argent Paletress",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
12323,4298,28,68574,1,0,0,0,0,,,"Confesseur d'argent Paletress",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
12379,227,13,0,300000,3,628,3,628,,,"Infliger 300 000 points de dégâts sur l'île des Conquérants",,,,,,,,,,,,,,0xFF01FE,11,0,0,0,6,
12578,231,56,0,20,3,628,1,0,,,"Île des Conquérants",,,,,,,,,,,,,,0xFF01FE,11,0,0,0,6,
12623,4416,34,67418,0,0,0,0,0,,,"Jeune ravasaure",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,6,
12683,4456,0,27978,1,0,0,0,0,,,"Sjonnir le Sculptefer",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
12803,4556,0,27978,1,0,0,0,0,,,"Sjonnir le Sculptefer",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
12882,1695,27,24664,1,0,0,0,0,,,"",,,,,,,,,,,,,,0xFF01FC,2,0,0,0,6,
12907,4596,27,24801,0,0,0,0,0,,,"",,,,,,,,,,,,,,0xFF01FC,2,0,0,0,6,
12918,4602,8,4535,0,0,0,0,0,,,"La fête à la maison",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
13005,2093,74,0,1,0,0,0,0,,,"Gladiateur implacable",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,6,
13007,2090,74,0,1,0,0,0,0,,,"Gladiateur implacable",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,6,
13017,4603,8,4611,0,0,0,0,0,,,"La fête à la maison",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
13254,1491,56,0,0,0,0,0,0,,,"Île des Conquérants",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
13260,382,35,0,0,0,0,0,0,,,"Île des Conquérants",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
13309,1104,0,36597,1,0,0,0,0,,,"Le roi-liche",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
13311,1768,0,36597,1,0,0,0,0,,,"Anub'arak",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
13363,1526,27,13830,0,0,0,0,0,,,"Poisson-fantôme",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
13368,839,15,628,0,0,0,0,0,,,"Île des Conquérants",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
13369,840,1,628,0,0,0,0,0,,,"Île des Conquérants",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,6,
13377,4782,36,37893,1,0,0,0,0,,,"Bock de la fête des Brasseurs vert plein",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,6,
13401,4788,34,31433,0,0,0,0,0,,,"",,,,,,,,,,,,,,0xFF01FC,0,0,0,0,6,
13414,4789,34,29613,0,0,0,0,0,,,"",,,,,,,,,,,,,,0xFF01FC,0,0,0,0,6,
87,41,8,38,1,0,0,0,0,,,"Le sommet des pics Foudroyés",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,7,
508,627,43,109,1,0,0,0,0,,,"Ferme des Distillambre",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,7,
622,116,40,755,2,0,0,0,0,,,"Joaillerie",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,7,
656,705,7,229,400,0,0,0,0,,,"Armes d'hast",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,7,
765,700,36,18852,1,0,0,0,0,,,"Insigne de la Horde",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,7,
785,701,36,18859,1,0,0,0,0,,,"Insigne de l'Alliance",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,7,
828,728,43,254,1,0,0,0,0,,,"Terres des Tranchecrins",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,7,
854,731,40,755,3,0,0,0,0,,,"Joaillerie",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,7,
865,732,40,755,4,0,0,0,0,,,"Joaillerie",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,7,
876,733,40,755,5,0,0,0,0,,,"Joaillerie",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,7,
887,734,40,755,6,0,0,0,0,,,"Joaillerie",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,7,
898,735,40,755,6,0,0,0,0,,,"Joaillerie",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,7,
908,736,43,194,1,0,0,0,0,,,"Caravane dévastée",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,7,
923,750,43,467,1,0,0,0,0,,,"Le lieu de l'Honneur",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,7,
953,760,43,447,1,0,0,0,0,,,"Promontoire de Gavin",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,7,
967,761,43,567,1,0,0,0,0,,,"Cercle de lien intérieur",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,7,
