long,long,long,long,long,long,long,long,long,long,long,long,long,long,str,str,str,str,str,str,str,str,str,str,str,str,str,str,str,str,flags,long,long,long,long,long,long,long,
60007,0,5,0,0,17,0,0,17,0,0,0,0,0,"+17 Mana","+17 Mana","+17 Mana","+17 Mana","+17 Mana","+17 Mana","+17 Mana","+17 Mana","+17 Mana","+17 Mana","+17 Mana","+17 Mana","+17 Mana","+17 Mana","+17 Mana","+17 Mana",0xFF01FE,0,0,0,0,0,0,0,
60008,0,5,0,0,18,0,0,18,0,0,0,0,0,"+18 Mana","+18 Mana","+18 Mana","+18 Mana","+18 Mana","+18 Mana","+18 Mana","+18 Mana","+18 Mana","+18 Mana","+18 Mana","+18 Mana","+18 Mana","+18 Mana","+18 Mana","+18 Mana",0xFF01FE,0,0,0,0,0,0,0,
60009,0,5,0,0,19,0,0,19,0,0,0,0,0,"+19 Mana","+19 Mana","+19 Mana","+19 Mana","+19 Mana","+19 Mana","+19 Mana","+19 Mana","+19 Mana","+19 Mana","+19 Mana","+19 Mana","+19 Mana","+19 Mana","+19 Mana","+19 Mana",0xFF01FE,0,0,0,0,0,0,0,
60010,0,5,0,0,20,0,0,20,0,0,0,0,0,"+20 Mana","+20 Mana","+20 Mana","+20 Mana","+20 Mana","+20 Mana","+20 Mana","+20 Mana","+20 Mana","+20 Mana","+20 Mana","+20 Mana","+20 Mana","+20 Mana","+20 Mana","+20 Mana",0xFF01FE,0,0,0,0,0,0,0,
60011,0,5,0,0,21,0,0,21,0,0,0,0,0,"+21 Mana","+21 Mana","+21 Mana","+21 Mana","+21 Mana","+21 Mana","+21 Mana","+21 Mana","+21 Mana","+21 Mana","+21 Mana","+21 Mana","+21 Mana","+21 Mana","+21 Mana","+21 Mana",0xFF01FE,0,0,0,0,0,0,0,
60012,0,5,0,0,22,0,0,22,0,0,0,0,0,"+22 Mana","+22 Mana","+22 Mana","+22 Mana","+22 Mana","+22 Mana","+22 Mana","+22 Mana","+22 Mana","+22 Mana","+22 Mana","+22 Mana","+22 Mana","+22 Mana","+22 Mana","+22 Mana",0xFF01FE,0,0,0,0,0,0,0,
60013,0,5,0,0,23,0,0,23,0,0,0,0,0,"+23 Mana","+23 Mana","+23 Mana","+23 Mana","+23 Mana","+23 Mana","+23 Mana","+23 Mana","+23 Mana","+23 Mana","+23 Mana","+23 Mana","+23 Mana","+23 Mana","+23 Mana","+23 Mana",0xFF01FE,0,0,0,0,0,0,0,
60014,0,5,0,0,24,0,0,24,0,0,0,0,0,"+24 Mana","+24 Mana","+24 Mana","+24 Mana","+24 Mana","+24 Mana","+24 Mana","+24 Mana","+24 Mana","+24 Mana","+24 Mana","+24 Mana","+24 Mana","+24 Mana","+24 Mana","+24 Mana",0xFF01FE,0,0,0,0,0,0,0,
60015,0,5,0,0,25,0,0,25,0,0,0,0,0,"+25 Mana","+25 Mana","+25 Mana","+25 Mana","+25 Mana","+25 Mana","+25 Mana","+25 Mana","+25 Mana","+25 Mana","+25 Mana","+25 Mana","+25 Mana","+25 Mana","+25 Mana","+25 Mana",0xFF01FE,0,0,0,0,0,0,0,
60016,0,5,0,0,26,0,0,26,0,0,0,0,0,"+26 Mana","+26 Mana","+26 Mana","+26 Mana","+26 Mana","+26 Mana","+26 Mana","+26 Mana","+26 Mana","+26 Mana","+26 Mana","+26 Mana","+26 Mana","+26 Mana","+26 Mana","+26 Mana",0xFF01FE,0,0,0,0,0,0,0,
60017,0,5,0,0,27,0,0,27,0,0,0,0,0,"+27 Mana","+27 Mana","+27 Mana","+27 Mana","+27 Mana","+27 Mana","+27 Mana","+27 Mana","+27 Mana","+27 Mana","+27 Mana","+27 Mana","+27 Mana","+27 Mana","+27 Mana","+27 Mana",0xFF01FE,0,0,0,0,0,0,0,
60018,0,5,0,0,28,0,0,28,0,0,0,0,0,"+28 Mana","+28 Mana","+28 Mana","+28 Mana","+28 Mana","+28 Mana","+28 Mana","+28 Mana","+28 Mana","+28 Mana","+28 Mana","+28 Mana","+28 Mana","+28 Mana","+28 Mana","+28 Mana",0xFF01FE,0,0,0,0,0,0,0,
60019,0,5,0,0,29,0,0,29,0,0,0,0,0,"+29 Mana","+29 Mana","+29 Mana","+29 Mana","+29 Mana","+29 Mana","+29 Mana","+29 Mana","+29 Mana","+29 Mana","+29 Mana","+29 Mana","+29 Mana","+29 Mana","+29 Mana","+29 Mana",0xFF01FE,0,0,0,0,0,0,0,
60020,0,5,0,0,30,0,0,30,0,0,0,0,0,"+30 Mana","+30 Mana","+30 Mana","+30 Mana","+30 Mana","+30 Mana","+30 Mana","+30 Mana","+30 Mana","+30 Mana","+30 Mana","+30 Mana","+30 Mana","+30 Mana","+30 Mana","+30 Mana",0xFF01FE,0,0,0,0,0,0,0,
60021,0,5,0,0,31,0,0,31,0,0,0,0,0,"+31 Mana","+31 Mana","+31 Mana","+31 Mana","+31 Mana","+31 Mana","+31 Mana","+31 Mana","+31 Mana","+31 Mana","+31 Mana","+31 Mana","+31 Mana","+31 Mana","+31 Mana","+31 Mana",0xFF01FE,0,0,0,0,0,0,0,
60022,0,5,0,0,32,0,0,32,0,0,0,0,0,"+32 Mana","+32 Mana","+32 Mana","+32 Mana","+32 Mana","+32 Mana","+32 Mana","+32 Mana","+32 Mana","+32 Mana","+32 Mana","+32 Mana","+32 Mana","+32 Mana","+32 Mana","+32 Mana",0xFF01FE,0,0,0,0,0,0,0,
60023,0,5,0,0,33,0,0,33,0,0,0,0,0,"+33 Mana","+33 Mana","+33 Mana","+33 Mana","+33 Mana","+33 Mana","+33 Mana","+33 Mana","+33 Mana","+33 Mana","+33 Mana","+33 Mana","+33 Mana","+33 Mana","+33 Mana","+33 Mana",0xFF01FE,0,0,0,0,0,0,0,
60024,0,5,0,0,34,0,0,34,0,0,0,0,0,"+34 Mana","+34 Mana","+34 Mana","+34 Mana","+34 Mana","+34 Mana","+34 Mana","+34 Mana","+34 Mana","+34 Mana","+34 Mana","+34 Mana","+34 Mana","+34 Mana","+34 Mana","+34 Mana",0xFF01FE,0,0,0,0,0,0,0,
60025,0,5,0,0,35,0,0,35,0,0,0,0,0,"+35 Mana","+35 Mana","+35 Mana","+35 Mana","+35 Mana","+35 Mana","+35 Mana","+35 Mana","+35 Mana","+35 Mana","+35 Mana","+35 Mana","+35 Mana","+35 Mana","+35 Mana","+35 Mana",0xFF01FE,0,0,0,0,0,0,0,
60026,0,5,0,0,36,0,0,36,0,0,0,0,0,"+36 Mana","+36 Mana","+36 Mana","+36 Mana","+36 Mana","+36 Mana","+36 Mana","+36 Mana","+36 Mana","+36 Mana","+36 Mana","+36 Mana","+36 Mana","+36 Mana","+36 Mana","+36 Mana",0xFF01FE,0,0,0,0,0,0,0,
60027,0,5,0,0,37,0,0,37,0,0,0,0,0,"+37 Mana","+37 Mana","+37 Mana","+37 Mana","+37 Mana","+37 Mana","+37 Mana","+37 Mana","+37 Mana","+37 Mana","+37 Mana","+37 Mana","+37 Mana","+37 Mana","+37 Mana","+37 Mana",0xFF01FE,0,0,0,0,0,0,0,
60028,0,5,0,0,38,0,0,38,0,0,0,0,0,"+38 Mana","+38 Mana","+38 Mana","+38 Mana","+38 Mana","+38 Mana","+38 Mana","+38 Mana","+38 Mana","+38 Mana","+38 Mana","+38 Mana","+38 Mana","+38 Mana","+38 Mana","+38 Mana",0xFF01FE,0,0,0,0,0,0,0,
60029,0,5,0,0,39,0,0,39,0,0,0,0,0,"+39 Mana","+39 Mana","+39 Mana","+39 Mana","+39 Mana","+39 Mana","+39 Mana","+39 Mana","+39 Mana","+39 Mana","+39 Mana","+39 Mana","+39 Mana","+39 Mana","+39 Mana","+39 Mana",0xFF01FE,0,0,0,0,0,0,0,
60030,0,5,0,0,40,0,0,40,0,0,0,0,0,"+40 Mana","+40 Mana","+40 Mana","+40 Mana","+40 Mana","+40 Mana","+40 Mana","+40 Mana","+40 Mana","+40 Mana","+40 Mana","+40 Mana","+40 Mana","+40 Mana","+40 Mana","+40 Mana",0xFF01FE,0,0,0,0,0,0,0,
60031,0,5,0,0,41,0,0,41,0,0,0,0,0,"+41 Mana","+41 Mana","+41 Mana","+41 Mana","+41 Mana","+41 Mana","+41 Mana","+41 Mana","+41 Mana","+41 Mana","+41 Mana","+41 Mana","+41 Mana","+41 Mana","+41 Mana","+41 Mana",0xFF01FE,0,0,0,0,0,0,0,
60032,0,5,0,0,42,0,0,42,0,0,0,0,0,"+42 Mana","+42 Mana","+42 Mana","+42 Mana","+42 Mana","+42 Mana","+42 Mana","+42 Mana","+42 Mana","+42 Mana","+42 Mana","+42 Mana","+42 Mana","+42 Mana","+42 Mana","+42 Mana",0xFF01FE,0,0,0,0,0,0,0,
60033,0,5,0,0,43,0,0,43,0,0,0,0,0,"+43 Mana","+43 Mana","+43 Mana","+43 Mana","+43 Mana","+43 Mana","+43 Mana","+43 Mana","+43 Mana","+43 Mana","+43 Mana","+43 Mana","+43 Mana","+43 Mana","+43 Mana","+43 Mana",0xFF01FE,0,0,0,0,0,0,0,
60034,0,5,0,0,44,0,0,44,0,0,0,0,0,"+44 Mana","+44 Mana","+44 Mana","+44 Mana","+44 Mana","+44 Mana","+44 Mana","+44 Mana","+44 Mana","+44 Mana","+44 Mana","+44 Mana","+44 Mana","+44 Mana","+44 Mana","+44 Mana",0xFF01FE,0,0,0,0,0,0,0,
60035,0,5,0,0,45,0,0,45,0,0,0,0,0,"+45 Mana","+45 Mana","+45 Mana","+45 Mana","+45 Mana","+45 Mana","+45 Mana","+45 Mana","+45 Mana","+45 Mana","+45 Mana","+45 Mana","+45 Mana","+45 Mana","+45 Mana","+45 Mana",0xFF01FE,0,0,0,0,0,0,0,
60036,0,5,0,0,46,0,0,46,0,0,0,0,0,"+46 Mana","+46 Mana","+46 Mana","+46 Mana","+46 Mana","+46 Mana","+46 Mana","+46 Mana","+46 Mana","+46 Mana","+46 Mana","+46 Mana","+46 Mana","+46 Mana","+46 Mana","+46 Mana",0xFF01FE,0,0,0,0,0,0,0,
60037,0,5,0,0,47,0,0,47,0,0,0,0,0,"+47 Mana","+47 Mana","+47 Mana","+47 Mana","+47 Mana","+47 Mana","+47 Mana","+47 Mana","+47 Mana","+47 Mana","+47 Mana","+47 Mana","+47 Mana","+47 Mana","+47 Mana","+47 Mana",0xFF01FE,0,0,0,0,0,0,0,
60038,0,5,0,0,48,0,0,48,0,0,0,0,0,"+48 Mana","+48 Mana","+48 Mana","+48 Mana","+48 Mana","+48 Mana","+48 Mana","+48 Mana","+48 Mana","+48 Mana","+48 Mana","+48 Mana","+48 Mana","+48 Mana","+48 Mana","+48 Mana",0xFF01FE,0,0,0,0,0,0,0,
60039,0,5,0,0,49,0,0,49,0,0,0,0,0,"+49 Mana","+49 Mana","+49 Mana","+49 Mana","+49 Mana","+49 Mana","+49 Mana","+49 Mana","+49 Mana","+49 Mana","+49 Mana","+49 Mana","+49 Mana","+49 Mana","+49 Mana","+49 Mana",0xFF01FE,0,0,0,0,0,0,0,
60040,0,5,0,0,50,0,0,50,0,0,0,0,0,"+50 Mana","+50 Mana","+50 Mana","+50 Mana","+50 Mana","+50 Mana","+50 Mana","+50 Mana","+50 Mana","+50 Mana","+50 Mana","+50 Mana","+50 Mana","+50 Mana","+50 Mana","+50 Mana",0xFF01FE,0,0,0,0,0,0,0,
60041,0,5,0,0,51,0,0,51,0,0,0,0,0,"+51 Mana","+51 Mana","+51 Mana","+51 Mana","+51 Mana","+51 Mana","+51 Mana","+51 Mana","+51 Mana","+51 Mana","+51 Mana","+51 Mana","+51 Mana","+51 Mana","+51 Mana","+51 Mana",0xFF01FE,0,0,0,0,0,0,0,
60042,0,5,0,0,52,0,0,52,0,0,0,0,0,"+52 Mana","+52 Mana","+52 Mana","+52 Mana","+52 Mana","+52 Mana","+52 Mana","+52 Mana","+52 Mana","+52 Mana","+52 Mana","+52 Mana","+52 Mana","+52 Mana","+52 Mana","+52 Mana",0xFF01FE,0,0,0,0,0,0,0,
60043,0,5,0,0,53,0,0,53,0,0,0,0,0,"+53 Mana","+53 Mana","+53 Mana","+53 Mana","+53 Mana","+53 Mana","+53 Mana","+53 Mana","+53 Mana","+53 Mana","+53 Mana","+53 Mana","+53 Mana","+53 Mana","+53 Mana","+53 Mana",0xFF01FE,0,0,0,0,0,0,0,
60044,0,5,0,0,54,0,0,54,0,0,0,0,0,"+54 Mana","+54 Mana","+54 Mana","+54 Mana","+54 Mana","+54 Mana","+54 Mana","+54 Mana","+54 Mana","+54 Mana","+54 Mana","+54 Mana","+54 Mana","+54 Mana","+54 Mana","+54 Mana",0xFF01FE,0,0,0,0,0,0,0,
60045,0,5,0,0,55,0,0,55,0,0,0,0,0,"+55 Mana","+55 Mana","+55 Mana","+55 Mana","+55 Mana","+55 Mana","+55 Mana","+55 Mana","+55 Mana","+55 Mana","+55 Mana","+55 Mana","+55 Mana","+55 Mana","+55 Mana","+55 Mana",0xFF01FE,0,0,0,0,0,0,0,
60046,0,5,0,0,56,0,0,56,0,0,0,0,0,"+56 Mana","+56 Mana","+56 Mana","+56 Mana","+56 Mana","+56 Mana","+56 Mana","+56 Mana","+56 Mana","+56 Mana","+56 Mana","+56 Mana","+56 Mana","+56 Mana","+56 Mana","+56 Mana",0xFF01FE,0,0,0,0,0,0,0,
60047,0,5,0,0,57,0,0,57,0,0,0,0,0,"+57 Mana","+57 Mana","+57 Mana","+57 Mana","+57 Mana","+57 Mana","+57 Mana","+57 Mana","+57 Mana","+57 Mana","+57 Mana","+57 Mana","+57 Mana","+57 Mana","+57 Mana","+57 Mana",0xFF01FE,0,0,0,0,0,0,0,
60048,0,5,0,0,58,0,0,58,0,0,0,0,0,"+58 Mana","+58 Mana","+58 Mana","+58 Mana","+58 Mana","+58 Mana","+58 Mana","+58 Mana","+58 Mana","+58 Mana","+58 Mana","+58 Mana","+58 Mana","+58 Mana","+58 Mana","+58 Mana",0xFF01FE,0,0,0,0,0,0,0,
60049,0,5,0,0,59,0,0,59,0,0,0,0,0,"+59 Mana","+59 Mana","+59 Mana","+59 Mana","+59 Mana","+59 Mana","+59 Mana","+59 Mana","+59 Mana","+59 Mana","+59 Mana","+59 Mana","+59 Mana","+59 Mana","+59 Mana","+59 Mana",0xFF01FE,0,0,0,0,0,0,0,
60050,0,5,0,0,60,0,0,60,0,0,0,0,0,"+60 Mana","+60 Mana","+60 Mana","+60 Mana","+60 Mana","+60 Mana","+60 Mana","+60 Mana","+60 Mana","+60 Mana","+60 Mana","+60 Mana","+60 Mana","+60 Mana","+60 Mana","+60 Mana",0xFF01FE,0,0,0,0,0,0,0,
60051,0,5,0,0,61,0,0,61,0,0,0,0,0,"+61 Mana","+61 Mana","+61 Mana","+61 Mana","+61 Mana","+61 Mana","+61 Mana","+61 Mana","+61 Mana","+61 Mana","+61 Mana","+61 Mana","+61 Mana","+61 Mana","+61 Mana","+61 Mana",0xFF01FE,0,0,0,0,0,0,0,
60052,0,5,0,0,62,0,0,62,0,0,0,0,0,"+62 Mana","+62 Mana","+62 Mana","+62 Mana","+62 Mana","+62 Mana","+62 Mana","+62 Mana","+62 Mana","+62 Mana","+62 Mana","+62 Mana","+62 Mana","+62 Mana","+62 Mana","+62 Mana",0xFF01FE,0,0,0,0,0,0,0,
60053,0,5,0,0,63,0,0,63,0,0,0,0,0,"+63 Mana","+63 Mana","+63 Mana","+63 Mana","+63 Mana","+63 Mana","+63 Mana","+63 Mana","+63 Mana","+63 Mana","+63 Mana","+63 Mana","+63 Mana","+63 Mana","+63 Mana","+63 Mana",0xFF01FE,0,0,0,0,0,0,0,
60054,0,5,0,0,64,0,0,64,0,0,0,0,0,"+64 Mana","+64 Mana","+64 Mana","+64 Mana","+64 Mana","+64 Mana","+64 Mana","+64 Mana","+64 Mana","+64 Mana","+64 Mana","+64 Mana","+64 Mana","+64 Mana","+64 Mana","+64 Mana",0xFF01FE,0,0,0,0,0,0,0,
60055,0,5,0,0,65,0,0,65,0,0,0,0,0,"+65 Mana","+65 Mana","+65 Mana","+65 Mana","+65 Mana","+65 Mana","+65 Mana","+65 Mana","+65 Mana","+65 Mana","+65 Mana","+65 Mana","+65 Mana","+65 Mana","+65 Mana","+65 Mana",0xFF01FE,0,0,0,0,0,0,0,
60056,0,5,0,0,66,0,0,66,0,0,0,0,0,"+66 Mana","+66 Mana","+66 Mana","+66 Mana","+66 Mana","+66 Mana","+66 Mana","+66 Mana","+66 Mana","+66 Mana","+66 Mana","+66 Mana","+66 Mana","+66 Mana","+66 Mana","+66 Mana",0xFF01FE,0,0,0,0,0,0,0,
60057,0,5,0,0,67,0,0,67,0,0,0,0,0,"+67 Mana","+67 Mana","+67 Mana","+67 Mana","+67 Mana","+67 Mana","+67 Mana","+67 Mana","+67 Mana","+67 Mana","+67 Mana","+67 Mana","+67 Mana","+67 Mana","+67 Mana","+67 Mana",0xFF01FE,0,0,0,0,0,0,0,
60058,0,5,0,0,68,0,0,68,0,0,0,0,0,"+68 Mana","+68 Mana","+68 Mana","+68 Mana","+68 Mana","+68 Mana","+68 Mana","+68 Mana","+68 Mana","+68 Mana","+68 Mana","+68 Mana","+68 Mana","+68 Mana","+68 Mana","+68 Mana",0xFF01FE,0,0,0,0,0,0,0,
60059,0,5,0,0,69,0,0,69,0,0,0,0,0,"+69 Mana","+69 Mana","+69 Mana","+69 Mana","+69 Mana","+69 Mana","+69 Mana","+69 Mana","+69 Mana","+69 Mana","+69 Mana","+69 Mana","+69 Mana","+69 Mana","+69 Mana","+69 Mana",0xFF01FE,0,0,0,0,0,0,0,
60060,0,5,0,0,70,0,0,70,0,0,0,0,0,"+70 Mana","+70 Mana","+70 Mana","+70 Mana","+70 Mana","+70 Mana","+70 Mana","+70 Mana","+70 Mana","+70 Mana","+70 Mana","+70 Mana","+70 Mana","+70 Mana","+70 Mana","+70 Mana",0xFF01FE,0,0,0,0,0,0,0,
60061,0,5,0,0,71,0,0,71,0,0,0,0,0,"+71 Mana","+71 Mana","+71 Mana","+71 Mana","+71 Mana","+71 Mana","+71 Mana","+71 Mana","+71 Mana","+71 Mana","+71 Mana","+71 Mana","+71 Mana","+71 Mana","+71 Mana","+71 Mana",0xFF01FE,0,0,0,0,0,0,0,
60062,0,5,0,0,72,0,0,72,0,0,0,0,0,"+72 Mana","+72 Mana","+72 Mana","+72 Mana","+72 Mana","+72 Mana","+72 Mana","+72 Mana","+72 Mana","+72 Mana","+72 Mana","+72 Mana","+72 Mana","+72 Mana","+72 Mana","+72 Mana",0xFF01FE,0,0,0,0,0,0,0,
60063,0,5,0,0,73,0,0,73,0,0,0,0,0,"+73 Mana","+73 Mana","+73 Mana","+73 Mana","+73 Mana","+73 Mana","+73 Mana","+73 Mana","+73 Mana","+73 Mana","+73 Mana","+73 Mana","+73 Mana","+73 Mana","+73 Mana","+73 Mana",0xFF01FE,0,0,0,0,0,0,0,
60064,0,5,0,0,74,0,0,74,0,0,0,0,0,"+74 Mana","+74 Mana","+74 Mana","+74 Mana","+74 Mana","+74 Mana","+74 Mana","+74 Mana","+74 Mana","+74 Mana","+74 Mana","+74 Mana","+74 Mana","+74 Mana","+74 Mana","+74 Mana",0xFF01FE,0,0,0,0,0,0,0,
60065,0,5,0,0,75,0,0,75,0,0,0,0,0,"+75 Mana","+75 Mana","+75 Mana","+75 Mana","+75 Mana","+75 Mana","+75 Mana","+75 Mana","+75 Mana","+75 Mana","+75 Mana","+75 Mana","+75 Mana","+75 Mana","+75 Mana","+75 Mana",0xFF01FE,0,0,0,0,0,0,0,
60066,0,5,0,0,76,0,0,76,0,0,0,0,0,"+76 Mana","+76 Mana","+76 Mana","+76 Mana","+76 Mana","+76 Mana","+76 Mana","+76 Mana","+76 Mana","+76 Mana","+76 Mana","+76 Mana","+76 Mana","+76 Mana","+76 Mana","+76 Mana",0xFF01FE,0,0,0,0,0,0,0,
60067,0,5,0,0,77,0,0,77,0,0,0,0,0,"+77 Mana","+77 Mana","+77 Mana","+77 Mana","+77 Mana","+77 Mana","+77 Mana","+77 Mana","+77 Mana","+77 Mana","+77 Mana","+77 Mana","+77 Mana","+77 Mana","+77 Mana","+77 Mana",0xFF01FE,0,0,0,0,0,0,0,
60068,0,5,0,0,78,0,0,78,0,0,0,0,0,"+78 Mana","+78 Mana","+78 Mana","+78 Mana","+78 Mana","+78 Mana","+78 Mana","+78 Mana","+78 Mana","+78 Mana","+78 Mana","+78 Mana","+78 Mana","+78 Mana","+78 Mana","+78 Mana",0xFF01FE,0,0,0,0,0,0,0,
60069,0,5,0,0,79,0,0,79,0,0,0,0,0,"+79 Mana","+79 Mana","+79 Mana","+79 Mana","+79 Mana","+79 Mana","+79 Mana","+79 Mana","+79 Mana","+79 Mana","+79 Mana","+79 Mana","+79 Mana","+79 Mana","+79 Mana","+79 Mana",0xFF01FE,0,0,0,0,0,0,0,
60070,0,5,0,0,80,0,0,80,0,0,0,0,0,"+80 Mana","+80 Mana","+80 Mana","+80 Mana","+80 Mana","+80 Mana","+80 Mana","+80 Mana","+80 Mana","+80 Mana","+80 Mana","+80 Mana","+80 Mana","+80 Mana","+80 Mana","+80 Mana",0xFF01FE,0,0,0,0,0,0,0,
60100,0,5,0,0,10,0,0,10,0,0,1,0,0,"+10 Sante","+10 Sante","+10 Sante","+10 Sante","+10 Sante","+10 Sante","+10 Sante","+10 Sante","+10 Sante","+10 Sante","+10 Sante","+10 Sante","+10 Sante","+10 Sante","+10 Sante","+10 Sante",0xFF01FE,0,0,0,0,0,0,0,
60101,0,5,0,0,11,0,0,11,0,0,1,0,0,"+11 Sante","+11 Sante","+11 Sante","+11 Sante","+11 Sante","+11 Sante","+11 Sante","+11 Sante","+11 Sante","+11 Sante","+11 Sante","+11 Sante","+11 Sante","+11 Sante","+11 Sante","+11 Sante",0xFF01FE,0,0,0,0,0,0,0,
60102,0,5,0,0,12,0,0,12,0,0,1,0,0,"+12 Sante","+12 Sante","+12 Sante","+12 Sante","+12 Sante","+12 Sante","+12 Sante","+12 Sante","+12 Sante","+12 Sante","+12 Sante","+12 Sante","+12 Sante","+12 Sante","+12 Sante","+12 Sante",0xFF01FE,0,0,0,0,0,0,0,
60103,0,5,0,0,13,0,0,13,0,0,1,0,0,"+13 Sante","+13 Sante","+13 Sante","+13 Sante","+13 Sante","+13 Sante","+13 Sante","+13 Sante","+13 Sante","+13 Sante","+13 Sante","+13 Sante","+13 Sante","+13 Sante","+13 Sante","+13 Sante",0xFF01FE,0,0,0,0,0,0,0,
60104,0,5,0,0,14,0,0,14,0,0,1,0,0,"+14 Sante","+14 Sante","+14 Sante","+14 Sante","+14 Sante","+14 Sante","+14 Sante","+14 Sante","+14 Sante","+14 Sante","+14 Sante","+14 Sante","+14 Sante","+14 Sante","+14 Sante","+14 Sante",0xFF01FE,0,0,0,0,0,0,0,
60105,0,5,0,0,15,0,0,15,0,0,1,0,0,"+15 Sante","+15 Sante","+15 Sante","+15 Sante","+15 Sante","+15 Sante","+15 Sante","+15 Sante","+15 Sante","+15 Sante","+15 Sante","+15 Sante","+15 Sante","+15 Sante","+15 Sante","+15 Sante",0xFF01FE,0,0,0,0,0,0,0,
60106,0,5,0,0,16,0,0,16,0,0,1,0,0,"+16 Sante","+16 Sante","+16 Sante","+16 Sante","+16 Sante","+16 Sante","+16 Sante","+16 Sante","+16 Sante","+16 Sante","+16 Sante","+16 Sante","+16 Sante","+16 Sante","+16 Sante","+16 Sante",0xFF01FE,0,0,0,0,0,0,0,
60107,0,5,0,0,17,0,0,17,0,0,1,0,0,"+17 Sante","+17 Sante","+17 Sante","+17 Sante","+17 Sante","+17 Sante","+17 Sante","+17 Sante","+17 Sante","+17 Sante","+17 Sante","+17 Sante","+17 Sante","+17 Sante","+17 Sante","+17 Sante",0xFF01FE,0,0,0,0,0,0,0,
60108,0,5,0,0,18,0,0,18,0,0,1,0,0,"+18 Sante","+18 Sante","+18 Sante","+18 Sante","+18 Sante","+18 Sante","+18 Sante","+18 Sante","+18 Sante","+18 Sante","+18 Sante","+18 Sante","+18 Sante","+18 Sante","+18 Sante","+18 Sante",0xFF01FE,0,0,0,0,0,0,0,
60109,0,5,0,0,19,0,0,19,0,0,1,0,0,"+19 Sante","+19 Sante","+19 Sante","+19 Sante","+19 Sante","+19 Sante","+19 Sante","+19 Sante","+19 Sante","+19 Sante","+19 Sante","+19 Sante","+19 Sante","+19 Sante","+19 Sante","+19 Sante",0xFF01FE,0,0,0,0,0,0,0,
60110,0,5,0,0,20,0,0,20,0,0,1,0,0,"+20 Sante","+20 Sante","+20 Sante","+20 Sante","+20 Sante","+20 Sante","+20 Sante","+20 Sante","+20 Sante","+20 Sante","+20 Sante","+20 Sante","+20 Sante","+20 Sante","+20 Sante","+20 Sante",0xFF01FE,0,0,0,0,0,0,0,
60111,0,5,0,0,21,0,0,21,0,0,1,0,0,"+21 Sante","+21 Sante","+21 Sante","+21 Sante","+21 Sante","+21 Sante","+21 Sante","+21 Sante","+21 Sante","+21 Sante","+21 Sante","+21 Sante","+21 Sante","+21 Sante","+21 Sante","+21 Sante",0xFF01FE,0,0,0,0,0,0,0,
60112,0,5,0,0,22,0,0,22,0,0,1,0,0,"+22 Sante","+22 Sante","+22 Sante","+22 Sante","+22 Sante","+22 Sante","+22 Sante","+22 Sante","+22 Sante","+22 Sante","+22 Sante","+22 Sante","+22 Sante","+22 Sante","+22 Sante","+22 Sante",0xFF01FE,0,0,0,0,0,0,0,
60113,0,5,0,0,23,0,0,23,0,0,1,0,0,"+23 Sante","+23 Sante","+23 Sante","+23 Sante","+23 Sante","+23 Sante","+23 Sante","+23 Sante","+23 Sante","+23 Sante","+23 Sante","+23 Sante","+23 Sante","+23 Sante","+23 Sante","+23 Sante",0xFF01FE,0,0,0,0,0,0,0,
60114,0,5,0,0,24,0,0,24,0,0,1,0,0,"+24 Sante","+24 Sante","+24 Sante","+24 Sante","+24 Sante","+24 Sante","+24 Sante","+24 Sante","+24 Sante","+24 Sante","+24 Sante","+24 Sante","+24 Sante","+24 Sante","+24 Sante","+24 Sante",0xFF01FE,0,0,0,0,0,0,0,
60115,0,5,0,0,25,0,0,25,0,0,1,0,0,"+25 Sante","+25 Sante","+25 Sante","+25 Sante","+25 Sante","+25 Sante","+25 Sante","+25 Sante","+25 Sante","+25 Sante","+25 Sante","+25 Sante","+25 Sante","+25 Sante","+25 Sante","+25 Sante",0xFF01FE,0,0,0,0,0,0,0,
60116,0,5,0,0,26,0,0,26,0,0,1,0,0,"+26 Sante","+26 Sante","+26 Sante","+26 Sante","+26 Sante","+26 Sante","+26 Sante","+26 Sante","+26 Sante","+26 Sante","+26 Sante","+26 Sante","+26 Sante","+26 Sante","+26 Sante","+26 Sante",0xFF01FE,0,0,0,0,0,0,0,
60117,0,5,0,0,27,0,0,27,0,0,1,0,0,"+27 Sante","+27 Sante","+27 Sante","+27 Sante","+27 Sante","+27 Sante","+27 Sante","+27 Sante","+27 Sante","+27 Sante","+27 Sante","+27 Sante","+27 Sante","+27 Sante","+27 Sante","+27 Sante",0xFF01FE,0,0,0,0,0,0,0,
60118,0,5,0,0,28,0,0,28,0,0,1,0,0,"+28 Sante","+28 Sante","+28 Sante","+28 Sante","+28 Sante","+28 Sante","+28 Sante","+28 Sante","+28 Sante","+28 Sante","+28 Sante","+28 Sante","+28 Sante","+28 Sante","+28 Sante","+28 Sante",0xFF01FE,0,0,0,0,0,0,0,
60119,0,5,0,0,29,0,0,29,0,0,1,0,0,"+29 Sante","+29 Sante","+29 Sante","+29 Sante","+29 Sante","+29 Sante","+29 Sante","+29 Sante","+29 Sante","+29 Sante","+29 Sante","+29 Sante","+29 Sante","+29 Sante","+29 Sante","+29 Sante",0xFF01FE,0,0,0,0,0,0,0,
