long,long,long,long,long,long,long,bool,long,flags,long,long,long,flags,long,long,long,long,long,long,long,long,long,long,long,long,float,float,float,float,float,float,
23604,28717,28718,437,0,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23605,7179,7132,7087,0,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,23669,0,0.0,0.0,0.0,0.0,0.0,0.0,
23606,0,0,0,23670,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23607,0,0,0,23672,0,0,0,0,0x0,34,0,0,0x201,0,0,19,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,
23608,0,0,0,23147,0,0,0,0,0x0,20,0,0,0x200,0,0,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,
23609,0,23673,25869,0,0,23673,0,0,0x0,34,0,48,0x200,0,26122,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23610,171,31363,0,0,0,0,0,0,0x0,34,0,0,0x200,0,28194,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23611,23674,23675,23676,0,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23612,0,0,0,0,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,23677,0,23679,0.0,0.0,0.0,0.0,0.0,0.0,
23613,0,23678,0,25302,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23614,0,0,23690,0,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,5450,5450,0,0.0,0.0,0.0,0.0,0.0,0.0,
23615,0,24020,0,23996,0,0,0,0,0x0,20,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23616,0,23681,23682,23683,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23617,0,0,0,23684,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23618,0,0,0,23685,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23619,0,24897,25277,0,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23620,0,23687,0,0,0,0,0,0,0x0,34,0,0,0x200,0,10927,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23621,0,172,437,0,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23622,305,16333,0,0,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23623,0,0,0,23689,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,9363,0.0,0.0,0.0,0.0,0.0,0.0,
23624,23692,23691,22621,0,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23625,0,23694,0,312,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23626,0,23697,0,0,23796,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23627,14251,0,0,23698,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23628,23699,0,0,23700,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23629,124,19236,283,0,0,0,0,0,0x0,34,0,0,0x11A00,0,0,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23630,124,19236,283,0,0,0,0,0,0x0,34,0,0,0x11A00,0,0,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23631,8293,172,437,0,0,0,0,0,0x0,34,0,0,0x220,0,0,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23632,0,0,220,0,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23633,0,0,0,23702,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23634,0,23703,0,0,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23635,22432,0,220,0,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23636,0,0,23704,23705,0,0,0,0,0x0,34,0,0,0x200,0,0,-2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23637,0,23712,23706,0,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,23707,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23638,23708,23709,9849,0,0,0,0,0,0x0,34,0,0,0x200,0,0,17,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23639,0,0,0,23710,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23640,0,23713,0,0,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23641,0,0,0,23731,0,0,0,0,0x0,19,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23642,23717,23718,23719,0,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23643,0,0,0,23720,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23644,6818,6817,0,23722,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23645,18036,23723,19475,0,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23646,6818,6817,0,0,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,23747,0,0.0,0.0,0.0,0.0,0.0,0.0,
23647,0,0,0,23724,0,3377,0,0,0x0,19,0,0,0x200,0,0,20,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23648,0,22842,0,23725,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23649,0,0,0,23726,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23650,0,0,0,9311,0,23728,0,0,0x0,34,0,0,0x200,0,0,20,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-2.0,
23651,0,0,0,23727,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23652,0,0,0,23746,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23653,0,0,0,23729,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23654,0,0,0,23730,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23655,0,0,0,23732,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23656,0,0,23733,0,0,0,0,0,0x0,20,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23657,36,37,20013,0,0,0,0,0,0x0,34,0,0,0x201,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23658,0,0,0,23734,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23659,0,0,0,23735,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23660,0,0,0,23736,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23661,0,0,0,23737,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23662,0,0,2750,0,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23663,0,0,0,23740,0,23739,0,0,0x0,34,0,0,0x200,0,0,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23664,0,0,0,23738,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23665,25752,23741,0,0,0,0,0,0,0x0,20,0,0,0x200,0,0,17,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23666,0,23745,828,0,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23667,0,0,0,0,0,23748,0,0,0x0,20,0,0,0x200,0,0,19,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23668,23750,0,0,0,0,23749,0,0,0x0,34,0,18188,0x210,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23669,6818,6817,0,14141,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,14141,0.0,0.0,0.0,0.0,0.0,0.0,
23670,0,0,23704,23752,0,0,0,0,0x0,34,0,0,0x200,0,0,-2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23671,0,0,23755,0,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23672,0,0,0,108,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23673,0,0,0,23756,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23674,0,0,0,23758,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23675,0,23759,24050,23760,0,0,0,0,0x0,34,0,0,0x205,0,0,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23676,0,0,0,23762,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23677,0,23764,0,23763,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23678,0,23765,0,0,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23679,0,24045,0,23766,0,0,0,0,0x0,34,0,0,0x201,0,24046,34,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23680,0,0,0,23767,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23681,0,23768,0,0,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23682,0,3331,23769,7487,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23683,0,0,0,0,0,23770,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23684,0,0,0,23773,0,0,0,0,0x0,19,0,0,0x200,0,0,19,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23685,0,0,0,6975,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23686,0,0,23775,23792,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23687,0,0,23776,23792,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23688,266,267,0,23778,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23689,0,0,0,23777,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23690,0,0,24215,23779,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23691,0,0,22339,0,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23692,0,23780,0,0,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23693,0,0,0,23783,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23694,0,0,0,23782,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23695,0,0,0,23784,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23696,0,0,0,23785,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23697,25805,25804,25161,0,0,0,0,0,0x0,34,0,0,0x205,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23698,0,23786,23788,0,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23699,0,23787,0,0,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23700,0,0,0,0,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23701,0,0,0,23789,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23702,9954,9909,10303,8174,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23703,0,388,0,23790,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23704,0,0,0,23791,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23705,0,23793,19917,0,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23706,0,0,0,0,0,23800,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23707,23810,23811,23812,23813,0,0,0,0,0x0,34,0,0,0x305,0,0,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23708,23806,23807,23808,23809,0,0,0,0,0x0,34,0,0,0x305,0,0,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23709,23802,23803,23804,23805,0,0,0,0,0x0,34,0,0,0x305,0,0,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23710,0,20357,23814,0,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23711,0,0,0,23815,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23712,0,2370,0,0,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23713,0,23819,0,0,0,23818,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,23817,0,0.0,0.0,0.0,0.0,0.0,0.0,
23714,0,0,0,23820,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23715,0,0,0,0,0,0,0,0,0x0,19,0,0,0x200,0,0,-1,0,0,0,0,0,0,21837,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23716,0,0,0,23822,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23717,8293,172,437,0,0,0,0,0,0x0,34,0,0,0x220,0,0,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23718,23824,23823,22621,0,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23719,193,191,0,0,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23720,0,0,0,23840,0,0,0,0,0x0,34,0,0,0x200,0,0,19,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23721,0,23825,27259,0,0,0,0,0,0x0,34,0,0,0x200,0,25042,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23722,0,0,0,0,0,0,0,0,0x0,34,0,0,0x200,0,23816,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23723,0,23826,0,0,0,0,0,0,0x0,34,0,0,0x200,0,25040,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23724,0,23827,0,0,0,0,0,0,0x0,34,0,0,0x200,0,25043,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23725,0,23829,0,0,0,0,0,0,0x0,34,0,0,0x200,0,25041,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23726,0,0,317,0,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23727,0,0,0,23830,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23728,23831,23832,23833,23836,23838,23837,0,0,0x0,34,0,0,0x200,23834,23835,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23729,0,19595,0,5749,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23730,0,0,0,24163,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23731,0,0,0,0,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,23839,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23732,23843,23841,23844,23848,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23733,0,0,0,23842,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23734,438,0,0,22629,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23735,0,23845,25036,23847,25818,0,0,0,0x0,20,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23736,0,23846,330,0,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23737,0,0,23849,0,0,0,0,0,0x0,20,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23738,23850,0,13926,0,0,0,0,0,0x0,34,0,0,0x200,0,0,38,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23739,0,0,0,23851,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23740,7920,23852,0,23853,0,23854,0,0,0x0,17,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.25,0.0,0.0,0.0,0.0,
23741,6777,6778,2350,349,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,23855,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23742,0,23861,0,23864,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23743,23857,23856,117,0,0,0,0,0,0x0,20,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23744,0,23858,992,0,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23745,0,0,0,23859,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23746,114,23860,381,0,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23747,0,61,289,23771,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23748,23862,23869,0,0,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23749,0,23863,0,0,0,0,0,0,0x0,34,0,0,0x204,0,0,38,0,0,0,0,0,0,0,0,0,0.0,0.0,-1.20000004768,0.0,0.0,0.0,
23750,0,0,0,23866,0,0,0,0,0x0,19,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23751,0,23863,23867,3378,0,0,0,0,0x0,34,0,0,0x204,0,0,38,0,0,0,0,0,0,0,0,0,0.0,0.0,-1.20000004768,0.0,0.0,0.0,
23752,0,23863,0,0,0,0,0,0,0x0,34,0,0,0x204,0,0,38,0,0,0,0,0,0,0,0,0,0.0,0.0,-1.20000004768,0.0,0.0,0.0,
23753,0,23870,0,0,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23754,0,4009,0,6877,23879,23871,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23755,0,0,0,23872,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23756,0,0,23788,0,0,0,0,0,0x0,19,0,0,0x205,0,0,19,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-7.0,0.0,0.0,
23757,0,31481,0,23873,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23758,0,23875,23849,0,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23759,0,7912,0,530,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23760,23877,2370,13709,0,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23761,0,0,0,23878,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23762,0,0,23868,0,0,0,0,0,0x0,34,0,0,0x204,0,0,38,0,0,0,0,0,0,0,0,0,0.0,0.0,-1.20000004768,0.0,0.0,0.0,
23763,0,0,23867,0,0,0,0,0,0x0,34,0,0,0x204,0,0,38,0,0,0,0,0,0,0,0,0,0.0,0.0,-1.20000004768,0.0,0.0,0.0,
23764,0,0,23865,0,0,0,0,0,0x0,34,0,0,0x204,0,0,38,0,0,0,0,0,0,0,0,0,0.0,0.0,-1.20000004768,0.0,0.0,0.0,
23765,0,0,23879,23907,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
23766,0,0,0,12326,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,12326,0.0,0.0,0.0,0.0,0.0,0.0,
23767,223,224,0,23881,0,0,0,0,0x0,34,0,0,0x200,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
